date,asset_0,asset_1,asset_2
2020-08-07,-0.0043166897275493,0.0009526130420269,0.038279517534598
2020-08-10,-0.0124993390406985,-0.0066632964512005,0.0031006472789958
2020-08-11,-0.0066135785616328,-0.0020156004966791,0.0038250458739306
2020-08-12,-0.0053378442737187,-0.0096687309050088,-0.014116975997208
2020-08-13,-0.0021352166299277,0.0021063104391549,0.0153460119080184
2020-08-14,0.0042215491139805,0.0129121268687075,0.0266743526449431
2020-08-17,-0.003052140186729,-0.005632743183276,0.006580834075438
2020-08-18,0.0035234191564308,-0.0001657557618224,-0.0022155233598404
2020-08-19,0.0068492418423831,-0.0022526584864178,-0.0023157881477566
2020-08-20,0.0006289597147233,-3.323150750733639e-05,0.0016111325842673
2020-08-21,-0.0155391665125338,-0.0031879119108625,0.0263778385893962
2020-08-24,-0.0024376904540109,9.970017151594844e-05,0.0012617502122473
2020-08-25,-0.0222800285708197,-0.009859522221111,0.0013132310870769
2020-08-26,-0.006544970787928,-0.0051806422014634,-0.0246270383661343
2020-08-27,-0.0070074933320635,0.0043286709819148,0.0091406624594381
2020-08-28,-0.0060311901863434,0.0094279031254482,0.0020053498586631
2020-08-31,0.0037623982017847,0.0167782806596206,0.015231899000174
2020-09-01,-0.0012093442728408,0.001312217062936,0.0015347617076681
2020-09-02,-0.0028446226031396,-0.0175282919061895,0.0033025333532406
2020-09-03,-0.0057055804979552,-0.0185749113493902,-0.0386048433059422
2020-09-04,0.0043953277017976,0.0016990659280409,0.0126135310896808
2020-09-07,-0.0036468147873043,0.0128220939433909,0.0169871810945057
2020-09-08,0.0056733369365951,0.0032822802370453,0.0022608146164888
2020-09-09,-0.0030331042719228,-0.0007010371882731,0.0275330599166629
2020-09-10,-0.0072400213517733,-0.0173040995381926,0.0219140632204373
2020-09-11,-0.0022063899666333,-0.0362037579415478,
2020-09-14,0.0074320982968143,0.0016930721658465,0.0048227787753933
2020-09-15,-0.0153641611424988,-0.0073237623504017,-0.0074618094773734
2020-09-16,-0.0063778348231608,0.0254679759681306,-0.0003352887910832
2020-09-17,-0.0077895027671525,-0.0207193732022078,0.0081396213981272
2020-09-18,0.0022612364864136,0.0199569994473913,-0.001202850103416
2020-09-21,0.002067724729359,0.0150645592632627,0.0027671424905384
2020-09-22,0.0089423029638,0.0059362432713356,0.0138742603994963
2020-09-23,-0.0025409682169161,0.0,-0.0102318345223733
2020-09-24,-0.0042254558798957,-0.0021025505468725,0.0082115285655759
2020-09-25,-0.015974769336563,-0.004588320212827,0.0174002673033608
2020-09-28,0.0095753568507763,0.0117108521074689,0.00665237902232
2020-09-29,0.0057162827315333,0.021734206948341,0.0089264710995042
2020-09-30,0.0074324182936522,0.0048226023579096,0.0301959995019152
2020-10-01,-0.0073157024359343,0.0101244358671039,0.0321222449364344
2020-10-02,0.0234199113642528,0.0030589751150245,-0.0067118606402704
2020-10-05,-0.0005492678423858,,0.0017703140411262
2020-10-06,-0.0023199578914075,0.0108974067740541,0.0325710107334951
2020-10-07,0.0019582979115808,-0.0051486416649961,0.0175391075595112
2020-10-08,0.0021989780938775,-0.0033314996870508,0.1266159836258198
2020-10-09,0.0101777011233039,0.0064257499500486,-0.0062740503925067
2020-10-12,-0.0121265541120744,0.0421141125169233,0.0190784388057105
2020-10-13,-0.0054355483590464,0.0036513850420805,0.0377507487297992
2020-10-14,0.0001844137152211,0.0224139629649917,0.0343162943617936
2020-10-15,0.0008595505121014,-0.0067850158368287,0.0849102277797451
2020-10-16,0.0157648764609392,0.0114160276112331,-0.0302749952920325
2020-10-19,-0.0032008858023998,0.0026115039458236,0.0357167380197345
2020-10-20,-0.002786697094534,0.0073054915021013,0.0132222978796836
2020-10-21,-0.0071080750550628,-0.0011295862259761,-0.006358169933862
2020-10-22,-0.0034266313197501,0.0027673175509377,-0.0484007095338631
2020-10-23,-0.002210241185628,-0.0030858802464944,-0.1199030325435984
2020-10-26,0.0108301054841977,-0.0153298187160346,0.0434294519296247
2020-10-27,-0.0073660426743097,0.0049273015511037,-0.0041575288246016
2020-10-28,0.0119585712142822,0.0129051520577154,-0.0282931020159921
2020-10-29,-0.0090293964299436,-0.0019304565376874,-0.0193822444993675
2020-10-30,-0.0051982663103488,0.0102360843127971,0.0407937684260282
2020-11-02,0.0037496613117913,0.0006786192584029,0.0325012082846662
2020-11-03,-0.0053891992749193,0.0063400180394967,0.0067676102677005
2020-11-04,0.003017158445179,0.0053915558999351,0.0371039180092043
2020-11-05,-0.0131619865153155,-0.0095597021869779,0.0174221220804611
2020-11-06,0.0061989990801178,-0.0063266794300407,-0.0413529327272921
2020-11-09,-0.0028001722390345,0.0006813318718119,0.0062847724844008
2020-11-10,-0.0064903391318704,-0.0243559515653836,-0.030537595031082
2020-11-11,0.0034549210904992,0.0210812230455821,0.0509002279002275
2020-11-12,-0.0239125757345282,-0.0179426722475124,0.0068338234037736
2020-11-13,0.013788304008965,-0.001542590097895,-0.0434676345619486
2020-11-16,-0.0062625259793038,-0.0017873690670513,-0.0094977391909246
2020-11-17,0.0145776253251341,-0.0196669059145589,-0.0641987607713322
2020-11-18,0.0223366141385075,0.0098447301680943,-0.005872086315763
2020-11-19,0.002577439345605,0.0267636518978884,0.042358371411876
2020-11-20,0.0059988809239768,0.0001491310426742,0.0163631955842291
2020-11-23,0.0094925742911946,-0.005582520446545,-0.0609564458190524
2020-11-24,-0.0024711582123414,0.0283398665766358,0.0131799270223116
2020-11-25,0.0178862093635576,-0.009166503933828,-0.0497724302077294
2020-11-26,0.0109230515005578,-0.0325872752861053,-0.0081745781976764
2020-11-27,0.0049915322401776,0.0192182030641716,0.0182366181335567
2020-11-30,0.0109268091528464,-0.0291348995906923,-0.0502771327902586
2020-12-01,-0.02762849174068,-0.0033858601056672,0.0060954494461815
2020-12-02,-0.0028531511373545,-0.0120136359234219,-0.0349892712173617
2020-12-03,-0.0032194033565728,0.0230691265487199,0.0428805630257957
2020-12-04,0.0043061955685277,0.0180573507347285,0.0749470552371662
2020-12-07,0.0019054988028754,0.0044718841019706,0.0576188630553096
2020-12-08,0.0084397359188332,0.0231857857923094,0.0252483914990666
2020-12-09,0.0040079398477652,-0.0035042282717492,-0.0050002753427934
2020-12-10,0.0070443624750717,0.0020511439050401,-0.002094710276184
2020-12-11,0.0044300874375764,-0.0076910674900301,-0.0145922683836461
2020-12-14,-0.0071962420759063,-0.0088412421245998,-0.0126688408238599
2020-12-15,0.0027473120176628,-0.0046682027762389,0.1353166841897706
2020-12-16,-0.0026816735018022,-0.017147161204582,-0.041832696836128
2020-12-17,0.0066636907786181,-0.038388006021663,-0.0534712136768363
2020-12-18,-0.0034259545776365,-0.0079018023479292,-0.0215233738308541
2020-12-21,0.0135173985258076,0.000509711817942,-0.0354465674517168
2020-12-22,-0.0049437153305145,0.0007323185830445,0.0303419534138018
2020-12-23,-0.0106305366651933,0.0022592218700723,0.0059350246575986
2020-12-24,-0.0085256332465052,0.0104452698210828,0.0392897489318417
2020-12-25,-0.0060659655341344,-0.0423227544822155,-0.0674910733143576
2020-12-28,-0.0054515948048126,0.0177167253030676,0.017497758575059
2020-12-29,-0.0044089185371971,-0.0243392026825565,-0.0181972412325309
2020-12-30,-0.0031119961506697,0.0022468389302368,-0.0338278969185718
2020-12-31,-0.0079841131502175,-0.0057033542926687,0.0006227038828787
2021-01-01,-0.0022998033019021,-0.0184680756507922,-0.052566067125072
2021-01-04,-0.0115241630632408,0.0011483817257591,-0.0147261298721956
2021-01-05,0.0285943595238937,-0.0265883440160866,-0.0124731248424899
2021-01-06,0.0044742176909382,0.0284932090461895,0.0206990525827113
2021-01-07,0.013124929838405,0.0105491246956102,-0.1155417556197044
2021-01-08,0.0070345536393181,0.0280816901960843,0.0208056927668702
2021-01-11,0.002910380168535,0.0088236913801058,0.1067761138393095
2021-01-12,-0.0081835752312738,-0.0071387736032798,-0.0058395266373975
2021-01-13,0.0110600027149407,0.0152221056299071,-0.0274791915989143
2021-01-14,-5.769776532960069e-05,-0.0389523686008285,-0.0160324950248791
2021-01-15,-0.0065409880923109,0.0155684263193196,0.0361111096842132
2021-01-18,-0.0033210676574334,-0.0163103436268498,-0.0173071864213375
2021-01-19,0.0026308230552209,0.0119953345116099,0.0161571905234128
2021-01-20,-0.0001167460375479,0.0218350759758219,0.010845920427172
2021-01-21,-0.0120708981604267,-0.0283731895426575,-0.0294527710174682
2021-01-22,-0.0100931696777362,-0.0242744755135093,-0.0492510296962641
2021-01-25,-0.0125812331447169,-0.0001354310575558,0.018325664372135
2021-01-26,0.0103264107687777,0.0185426373070087,0.0532907642827684
2021-01-27,-0.0005980743490323,-0.0011672882384479,0.0010407532409399
2021-01-28,-0.0060998420580293,-0.0292823526326172,-0.0509426990066609
2021-01-29,-0.010718859616033,-0.009631027625374,-0.0221030352967207
2021-02-01,-0.0135897728541061,-0.0007290392185628,-0.0413662422345285
2021-02-02,0.0004966313083607,-0.025893414858756,-0.0699791759952694
2021-02-03,-0.0191045431006553,0.0510936860526944,0.0480734550026278
2021-02-04,0.0497029351489679,0.009232937660992,0.0113640313248295
2021-02-05,-0.0086142599314686,0.0049780267575172,0.0747774685335871
2021-02-08,-0.003463731769045,-0.0128515186670681,-0.0069621433455585
2021-02-09,0.0124389631996066,0.0177656589135097,0.0179552971145164
2021-02-10,0.0146954964215662,-0.0142244727221175,-0.0461421044882577
2021-02-11,0.005935198893699,-0.0204786448959245,-0.0011915196265851
2021-02-12,0.0161081298280278,-0.0377766845953423,-0.0402128050420025
2021-02-15,-0.0202658938934041,-0.0109714134732123,0.0246339421032322
2021-02-16,0.0037932341548909,0.0458583891096204,0.0419335751788576
2021-02-17,0.0017712170401096,-0.0100866568523581,-0.0240637553301487
2021-02-18,-0.0018270720586958,-0.0193282665998888,-0.0512345859010529
2021-02-19,0.0138175236082627,-0.0129613547302129,-0.0364368023686874
2021-02-22,0.0259189488134645,0.0387429446550555,0.0463483555462533
2021-02-23,-0.0091972863452169,0.0252130244478381,0.0478120404252786
2021-02-24,0.0130643231029243,0.0028194816958724,0.0373350104690226
2021-02-25,-0.0110857629257248,0.0176476848887516,0.0387677942765043
2021-02-26,0.0056622564166799,-0.0042272031659553,0.017417963888751
2021-03-01,-0.0047206818630578,0.0163792049845508,0.0790524377817913
2021-03-02,-0.0037711915318183,-0.0150297985575593,0.0051611360578402
2021-03-03,0.0051620633509426,0.0153928104456058,0.0148231284201352
2021-03-04,0.0095868811779042,-0.0013810660236284,-0.0032349379803172
2021-03-05,0.0051435467293878,0.0231164652159667,0.0803450783611821
2021-03-08,-0.000506104573231,0.0151593040784683,0.0070798580959405
2021-03-09,0.0104085499009356,-0.0049141988069617,-0.0050747541451513
2021-03-10,-0.0131412113425867,-0.0176832172115535,-0.0149818131423394
2021-03-11,0.0054169831665875,0.0036002880148555,0.0064865993682725
2021-03-12,-0.0096527205569519,0.0179368622042592,0.0561134129875917
2021-03-15,0.0064600298700516,-0.0129855873611797,-0.0473089715442011
2021-03-16,0.0260119552721727,-0.0366054456753677,-0.0416948942943683
2021-03-17,-0.0025790701862363,0.0062434161263076,0.0109968161052127
2021-03-18,0.0019805519920117,-0.0145997405034902,-0.0300494479654184
2021-03-19,-0.0125191411155396,-0.0394314973949508,-0.0483280860738044
2021-03-22,0.0003336002325768,-0.0112180904993869,0.0112918135664994
2021-03-23,0.0042245747753546,0.0197118692084976,0.0358883560359126
2021-03-24,-0.0042068028222667,-0.0270839253884914,-0.0365523188084326
2021-03-25,-0.0124512078283133,0.002465637662308,0.019583733431163
2021-03-26,0.0305075031464061,0.0170398910594944,0.0237580934452494
2021-03-29,0.0044244171968295,0.0037153979310493,-0.0495550367137007
2021-03-30,-0.0028820412310724,-0.0193812796646056,0.0323168406624549
2021-03-31,-0.0099259729594619,-0.0241446669091757,-0.0036975766723952
2021-04-01,0.0246228903110412,0.0244137287147303,-0.0069946453878937
2021-04-02,-0.0071504832352509,-0.0374039139480727,-0.1218412188194887
2021-04-05,-0.0139699833952473,0.0481086529591181,0.0058076784704732
2021-04-06,0.0074684185167619,0.0226328831031463,-0.004537702888526
2021-04-07,-0.0163522853828511,-0.0418119172797735,-0.0076922202135913
2021-04-08,-0.0100852947427055,0.0250433751043099,0.0369562847143329
2021-04-09,-0.0019596008354108,-0.0094564889281906,0.0069882797619633
2021-04-12,0.0107130389583227,0.0291009997276125,0.0476986457646855
2021-04-13,-0.019089821183833,-0.0435548391890528,-0.0832861531754801
2021-04-14,-0.0022065247012975,-0.0094464010861142,-0.0087371806981902
2021-04-15,0.0054433967479727,-0.0369458187472743,-0.0907294880724968
2021-04-16,-0.0013535782852297,0.0185958248386965,0.0164271739863726
2021-04-19,-0.0054209744032389,-0.033209561516263,-0.0825458284364604
2021-04-20,0.0098789669179095,-0.0199577657114531,-0.0081743867510473
2021-04-21,-0.0057344014761211,0.022596430600847,0.057129093691457
2021-04-22,0.0069550581558441,0.0014550753636375,-0.0587585616183726
2021-04-23,0.0041555474210086,0.0203441710879903,0.0514101777895292
2021-04-26,-0.0185662279795566,-0.04552959079641,-0.068013798124059
2021-04-27,-0.0088887816980128,-0.0036996932241184,-0.0005494634476534
2021-04-28,0.0174771137373928,-0.0022910706618187,-0.0641650571614186
2021-04-29,0.0204151921129398,0.0320318149176821,0.0165687141598596
2021-04-30,0.0109228571729507,-0.0039516623522715,-0.0692546469050758
2021-05-03,-0.0098125018890232,0.0111703422488365,0.0487773791179582
2021-05-04,-0.0008907856251448,0.0128750234759176,0.0742713893682931
2021-05-05,0.0090826908272119,0.0276044474772396,0.0733330625374257
2021-05-06,-0.0086144005042759,-0.0050138234919423,-0.0018035633890551
2021-05-07,-0.0101375885363846,0.0020230213462035,-0.0235934902002735
2021-05-10,-0.0031513068006523,0.007928674624186,0.0467739800387407
2021-05-11,-0.0041207991118843,-0.0166070774395552,-0.0921935998852696
2021-05-12,-0.0001134041045722,-0.0047031869424144,0.0160472016783606
2021-05-13,0.0109978743247347,0.0139534900061939,0.0025460558898939
2021-05-14,-0.0059437040884328,-0.0076698235996011,0.0124745164326014
2021-05-17,-0.0201376607016384,-0.0207832436981773,-0.0089305553084624
2021-05-18,-0.0066778938561082,-0.0445636207646201,-0.0311909112343832
2021-05-19,-0.0100838858440455,-0.0424126100884041,-0.0710215399070596
2021-05-20,-0.0153385736538027,0.0092050072765983,0.0238871570556404
2021-05-21,0.0107019456702535,0.0297352072374161,0.0548236708036273
2021-05-24,0.0005295715688879,-0.0269702217813124,-0.0854076991265423
2021-05-25,-0.0036452721335002,0.0109401692490813,0.0171749802838692
2021-05-26,0.0209487805826464,0.0245911816842074,0.0935443480214786
2021-05-27,0.0157793968806725,-0.0024037994904135,-0.0040078058841535
2021-05-28,0.0223057479231421,0.0226363229329042,-0.0043063108899484
2021-05-31,,0.0341499178389985,0.0452488934505932
2021-06-01,-0.0009327546132402,-0.0104969938550912,-0.0032016505127857
2021-06-02,-0.0284427602329033,-0.0317489465376391,-0.0500435578248114
2021-06-03,0.0002826289709996,0.0147379709369879,-0.0179371823809089
2021-06-04,0.0029378566076232,-0.0131791061697416,-0.0175792277993773
2021-06-07,0.011323725387861,0.010707326419538,0.0124291316669797
2021-06-08,-0.0076871983316708,0.0125975725488478,0.0255357048139746
2021-06-09,0.0008978039503182,0.0127828233568887,-0.0057208020003853
2021-06-10,0.0011217973816388,0.008226538015728,0.0552790448805928
2021-06-11,-0.0012324322364972,-0.0027570944877106,0.0254351696876002
2021-06-14,0.0003928211059447,-0.0117686263876205,-0.0654800594814685
2021-06-15,-0.0140175289998747,-0.0409813662704293,-0.0054336116369887
2021-06-16,-0.00233149662253,-0.0037451275964414,0.0170334484796728
2021-06-17,0.0013679655561897,0.0053814498456059,0.0053718612189148
2021-06-18,0.0145150327344703,0.0103905921980409,0.00735723154086
2021-06-21,-0.0224430352332208,-0.0096215227874267,0.0019994268102179
2021-06-22,-0.0145782720780348,0.0207670415052401,0.0207167182193168
2021-06-23,-0.0057079052032531,0.0105573081911045,0.0080234644666532
2021-06-24,0.0035146220826227,0.0097989937537272,0.0978047072285352
2021-06-25,0.0047283260044213,-0.0169156851012601,0.0019752262198982
2021-06-28,0.0019753402980697,-0.00587631263105,-0.0139949354715402
2021-06-29,0.0070741225396664,-0.0267745136086581,-0.0356637312112531
2021-06-30,-0.0027636558569062,0.0668518840944221,0.0616550369922206
2021-07-01,0.0057735561513703,0.0285409117632591,0.0221235223427265
2021-07-02,0.0018371004563084,0.0156651089917014,0.0578497698579101
2021-07-05,-0.0034953589855438,-0.0097244407333897,0.0004263115241422
2021-07-06,-0.0056926118821022,-0.0114744958058586,0.0111344005982036
2021-07-07,0.0096575079300904,0.0278364172148259,0.0226556871612562
2021-07-08,-0.0160374303909808,0.0041773348913147,0.0040230228534861
2021-07-09,-0.0039582696723852,-0.0026087529648198,-0.0663030068235908
2021-07-12,-0.0053182697617082,-0.0091546841244605,0.0078194340528796
